CLN3,0.6029039138453802,0.9659363289248456,0.8066417592221263,1.3472335768656902,1.0717734625362931,1.086734862526058,0.757858283255199,0.7474246243174693,1.0497166836230674,1.1407637158684236,0.8645372313078652,1.3947436663504054,1.3851094681109246,1.189207115002721
MBF,0.8705505632961241,0.7371346086455506,0.7371346086455506,0.8122523963562356,0.9862327044933592,0.9862327044933592,0.9592641193252643,1.0717734625362931,1.3013418554419336,1.4044448757379973,1.013959479790029,1.3755418181397439,1.0069555500567189,1.013959479790029
SBF,1.0069555500567189,1.3947436663504054,1.1728349492318788,0.8408964152537145,0.7684375906440062,1.0352649238413776,1.0,1.086734862526058,1.0424657608411214,1.0,0.8827029962906549,0.8585654364377537,1.1019051158766107,0.9794202975869268
CLN1,0.7022224378689986,0.23815949951098436,0.5140569133280333,0.8179020585577811,1.1728349492318788,1.5691681957935015,1.3947436663504054,1.4539725173203106,1.5052467474110671,1.4439291955224962,1.1809926614295303,1.2058078276907604,0.9794202975869268,1.2311444133449163
CDH1,1.8531761237807418,1.0069555500567189,0.8293195458144417,0.8179020585577811,0.9726549474122855,0.9460576467255959,0.9012504626108302,0.9592641193252643,0.9794202975869268,0.9201876506248751,0.8179020585577811,1.1974787046189286,1.148698354997035,0.9794202975869268
SWI5,0.3977682418774593,0.5248583418115336,1.7776853623331403,0.6029039138453802,0.5823667932342279,0.5547847360339225,0.9526379980439373,1.4240501955970717,1.5583291593209998,1.515716566510398,1.4948492486349383,1.5368751812880124,1.526259208960559,1.2226402776920684
CDC20,0.5987393523094643,0.5987393523094643,0.8950250709279725,0.7422617853145246,0.7071067811865476,0.7900413118633771,0.7791645796604999,1.1019051158766107,1.3472335768656902,1.624504792712471,1.7776853623331403,1.4948492486349383,1.1974787046189286,1.2745606273192622
CLB5,0.8066417592221263,0.6973718331752027,0.8179020585577811,1.2570133745218284,1.3755418181397439,1.3286858140965117,1.189207115002721,1.3195079107728942,0.9201876506248751,1.0717734625362931,1.0281138266560665,0.8827029962906549,0.8350879194283694,0.8066417592221263
SIC1,1.5368751812880124,0.6241652744508059,0.8645372313078652,0.8350879194283694,0.7791645796604999,0.7071067811865476,0.7320428479728127,0.7900413118633771,0.8888426811665702,0.8235910172675731,1.3013418554419336,1.5691681957935015,1.945309894824571,1.5691681957935015
CLB1,0.29118339661711395,0.3230882076593731,0.3077861033362291,0.3077861033362291,0.6155722066724582,0.9794202975869268,1.4742692172911012,1.8921152934511918,2.027918959580058,2.114036081122761,2.732080513508791,2.0,1.9861849908740719,1.4439291955224962
MCM1,0.8122523963562356,0.7845840978967508,0.9012504626108302,1.0,0.9930924954370359,0.9265880618903709,0.9726549474122855,1.189207115002721,1.013959479790029,1.086734862526058,1.1566881839052874,1.0352649238413776,1.214194884395047,1.0281138266560665
